#k-distance eigenvalue[eV]
2.85836737 -17.21930000
2.87689447 -17.21940000
2.89542157 -17.21960000
2.91394868 -17.21990000
2.93247579 -17.22020000
2.95100288 -17.22060000
2.96952999 -17.22120000
2.98805708 -17.22190000
3.00658419 -17.22270000
3.02511130 -17.22370000
3.04363840 -17.22480000
3.06216550 -17.22620000
3.08069261 -17.22770000
3.09921971 -17.22940000
3.11774682 -17.23120000
3.13627393 -17.23320000
3.15480102 -17.23540000
3.17332813 -17.23770000
3.19185522 -17.24000000
3.21038233 -17.24240000
3.22890944 -17.24480000
3.24743653 -17.24710000
3.26596364 -17.24940000
3.28449075 -17.25160000
3.30301785 -17.25370000
3.32154496 -17.25570000
3.34007207 -17.25740000
3.35859916 -17.25900000
3.37712627 -17.26030000
3.39565336 -17.26150000
3.41418047 -17.26230000
3.43270758 -17.26300000
3.45123467 -17.26340000
3.46976178 -17.26350000
3.46976178 -17.26350000
3.48045842 -17.26350000
3.49115505 -17.26340000
3.50185166 -17.26330000
3.51254830 -17.26310000
3.52324493 -17.26290000
3.53394156 -17.26260000
3.54463818 -17.26230000
3.55533481 -17.26190000
3.56603144 -17.26150000
3.57672807 -17.26100000
3.58742469 -17.26050000
3.59812132 -17.26000000
3.60881795 -17.25930000
3.61951458 -17.25870000
3.63021120 -17.25800000
3.64090783 -17.25730000
3.65160447 -17.25650000
3.66230110 -17.25570000
3.67299771 -17.25490000
3.68369435 -17.25400000
3.69439098 -17.25310000
3.70508761 -17.25210000
3.71578423 -17.25110000
3.72648086 -17.25010000
3.73717749 -17.24910000
3.74787412 -17.24800000
3.75857074 -17.24700000
3.76926737 -17.24590000
3.77996400 -17.24480000
3.79066063 -17.24360000
3.80135725 -17.24250000
3.81205388 -17.24140000
3.82275051 -17.24030000
3.83344715 -17.23920000
3.84414378 -17.23810000
3.85484040 -17.23700000
3.86553703 -17.23600000
3.87623366 -17.23500000
3.88693029 -17.23420000
3.89762691 -17.23340000
3.90832354 -17.23270000
3.91902017 -17.23230000
3.92971680 -17.23200000
3.94041342 -17.23190000
3.94041342 -17.23190000
3.96180666 -17.23220000
3.98319992 -17.23320000
4.00459318 -17.23440000
4.02598645 -17.23570000
4.04737968 -17.23690000
4.06877294 -17.23800000
4.09016621 -17.23890000
4.11155947 -17.23960000
4.13295271 -17.24000000
4.15434597 -17.24010000
4.17573923 -17.24000000
4.19713250 -17.23960000
4.21852576 -17.23900000
4.23991899 -17.23820000
4.26131226 -17.23720000
4.28270552 -17.23600000
