#k-distance eigenvalue[eV]
2.85453935 -40.43652149
2.87097911 -40.43642149
2.88741889 -40.43642149
2.90385865 -40.43632149
2.92029841 -40.43622149
2.93673817 -40.43612149
2.95317793 -40.43602149
2.96961769 -40.43592149
2.98605746 -40.43572149
3.00249722 -40.43562149
3.01893698 -40.43552149
3.03537674 -40.43542149
3.05181650 -40.43532149
3.06825626 -40.43522149
3.08469604 -40.43512149
3.10113580 -40.43502149
3.11757556 -40.43492149
3.13401532 -40.43482149
3.15045508 -40.43472149
3.16689484 -40.43462149
3.18333462 -40.43452149
3.19977438 -40.43442149
3.21621414 -40.43432149
3.23265390 -40.43422149
3.24909366 -40.43422149
3.26553342 -40.43412149
3.28197319 -40.43402149
3.29841295 -40.43402149
3.31485271 -40.43392149
3.33129247 -40.43392149
3.34773223 -40.43382149
3.36417199 -40.43382149
3.38061177 -40.43382149
3.39705153 -40.43382149
3.41349129 -40.43382149
3.42993105 -40.43382149
3.42993105 -40.43382149
3.43942255 -40.43382149
3.44891405 -40.43382149
3.45840555 -40.43382149
3.46789705 -40.43382149
3.47738856 -40.43382149
3.48688006 -40.43372149
3.49637156 -40.43372149
3.50586306 -40.43372149
3.51535456 -40.43372149
3.52484606 -40.43372149
3.53433756 -40.43372149
3.54382906 -40.43372149
3.55332056 -40.43372149
3.56281207 -40.43372149
3.57230357 -40.43372149
3.58179507 -40.43372149
3.59128657 -40.43372149
3.60077807 -40.43362149
3.61026957 -40.43362149
3.61976107 -40.43362149
3.62925257 -40.43362149
3.63874407 -40.43362149
3.64823559 -40.43362149
3.65772709 -40.43362149
3.66721859 -40.43362149
3.67671009 -40.43352149
3.68620159 -40.43352149
3.69569309 -40.43352149
3.70518459 -40.43352149
3.71467609 -40.43352149
3.72416759 -40.43352149
3.73365909 -40.43352149
3.74315060 -40.43352149
3.75264210 -40.43342149
3.76213360 -40.43342149
3.77162510 -40.43342149
3.78111660 -40.43342149
3.79060810 -40.43342149
3.80009960 -40.43342149
3.80959110 -40.43342149
3.81908260 -40.43342149
3.82857411 -40.43342149
3.83806561 -40.43342149
3.84755711 -40.43332149
3.85704861 -40.43332149
3.86654011 -40.43332149
3.87603161 -40.43332149
3.88552311 -40.43332149
3.89501461 -40.43332149
3.89501461 -40.43332149
3.91399761 -40.43332149
3.93298061 -40.43332149
3.95196361 -40.43342149
3.97094661 -40.43342149
3.98992961 -40.43342149
4.00891261 -40.43342149
4.02789561 -40.43352149
4.04687864 -40.43352149
4.06586164 -40.43362149
4.08484464 -40.43362149
4.10382764 -40.43372149
4.12281064 -40.43372149
4.14179364 -40.43382149
4.16077664 -40.43392149
4.17975964 -40.43402149
4.19874264 -40.43412149
4.21772566 -40.43422149
4.23670866 -40.43432149
4.25569166 -40.43442149
4.27467466 -40.43452149
4.29365766 -40.43462149
4.31264066 -40.43472149
4.33162366 -40.43492149
4.35060666 -40.43502149
4.36958966 -40.43512149
4.38857266 -40.43522149
4.40755569 -40.43542149
4.42653869 -40.43552149
4.44552169 -40.43562149
4.46450469 -40.43572149
4.48348769 -40.43592149
4.50247069 -40.43602149
4.52145369 -40.43612149
4.54043669 -40.43622149
4.55941969 -40.43632149
4.57840272 -40.43642149
4.59738572 -40.43662149
4.61636872 -40.43662149
4.63535172 -40.43672149
4.65433471 -40.43682149
4.67331771 -40.43692149
4.69230071 -40.43702149
4.71128371 -40.43702149
4.73026671 -40.43712149
4.74924974 -40.43712149
4.76823274 -40.43712149
4.78721574 -40.43722149
4.80619874 -40.43722149
4.82518174 -40.43722149

0.00000000 -37.26952149
0.01643976 -37.26952149
0.03287952 -37.26952149
0.04931928 -37.26952149
0.06575906 -37.26942149
0.08219882 -37.26942149
0.09863858 -37.26932149
0.11507834 -37.26932149
0.13151810 -37.26922149
0.14795786 -37.26912149
0.16439763 -37.26902149
0.18083739 -37.26892149
