#k-distance eigenvalue[eV]
3.28449075 -40.45313937
3.30301785 -40.45303937
3.32154496 -40.45293937
3.34007207 -40.45283937
3.35859916 -40.45283937
3.37712627 -40.45273937
3.39565336 -40.45273937
3.41418047 -40.45263937
3.43270758 -40.45263937
3.45123467 -40.45263937
3.46976178 -40.45263937
3.46976178 -40.45263937
3.48045842 -40.45263937
3.49115505 -40.45263937
3.50185166 -40.45263937
3.51254830 -40.45263937
3.52324493 -40.45263937
3.53394156 -40.45253937
3.54463818 -40.45253937
3.55533481 -40.45253937
3.56603144 -40.45253937
3.57672807 -40.45253937
3.58742469 -40.45253937
3.59812132 -40.45253937
3.60881795 -40.45253937
3.61951458 -40.45253937
3.63021120 -40.45243937
3.64090783 -40.45243937
3.65160447 -40.45243937
3.66230110 -40.45243937
3.67299771 -40.45243937
3.68369435 -40.45243937
3.69439098 -40.45233937
3.70508761 -40.45233937
3.71578423 -40.45233937
3.72648086 -40.45233937
3.73717749 -40.45233937
3.74787412 -40.45233937
3.75857074 -40.45223937
3.76926737 -40.45223937
3.77996400 -40.45223937
3.79066063 -40.45223937
3.80135725 -40.45223937
3.81205388 -40.45213937
3.82275051 -40.45213937
3.83344715 -40.45213937
3.84414378 -40.45213937
3.85484040 -40.45213937
3.86553703 -40.45213937
3.87623366 -40.45213937
3.88693029 -40.45213937
3.89762691 -40.45213937
3.90832354 -40.45213937
3.91902017 -40.45203937
3.92971680 -40.45203937
3.94041342 -40.45203937
3.94041342 -40.45203937
3.96180666 -40.45203937
3.98319992 -40.45213937
4.00459318 -40.45213937
4.02598645 -40.45213937
4.04737968 -40.45213937
4.06877294 -40.45223937
4.09016621 -40.45223937
4.11155947 -40.45233937
4.13295271 -40.45243937
4.15434597 -40.45253937
4.17573923 -40.45263937
4.19713250 -40.45273937
4.21852576 -40.45283937
4.23991899 -40.45293937
4.26131226 -40.45303937
4.28270552 -40.45323937
4.30409878 -40.45333937
4.32549202 -40.45353937
4.34688528 -40.45363937
4.36827855 -40.45383937
4.38967181 -40.45403937
4.41106504 -40.45413937
