#k-distance eigenvalue[eV]
3.74764799 -16.97840000
3.76943588 -16.94470000
3.79122379 -16.90850000
3.81301170 -16.86980000
3.83479960 -16.82880000
3.85658751 -16.78540000
3.87837540 -16.73980000
3.90016331 -16.69200000
3.92195122 -16.64210000
3.94373911 -16.59010000
3.96552702 -16.53620000
3.98731493 -16.48050000
4.00910282 -16.42310000
4.03089073 -16.36420000
4.05267864 -16.30390000
4.07446653 -16.24240000
4.09625444 -16.17990000
4.11804233 -16.11680000
4.13983024 -16.05320000
4.16161815 -15.98950000
4.18340604 -15.92620000
4.20519395 -15.86360000
4.22698186 -15.80230000
4.24876975 -15.74300000
4.27055766 -15.68640000
4.29234557 -15.63320000
4.31413347 -15.58450000
4.33592138 -15.54110000
4.35770927 -15.50420000
4.37949718 -15.47470000
4.40128509 -15.45360000
4.42307298 -15.44150000
4.44486089 -15.43890000

0.00000000 -11.52110000
0.01398078 -11.52070000
0.02796155 -11.51940000
0.04194233 -11.51720000
0.05592312 -11.51410000
0.06990389 -11.51020000
0.08388467 -11.50540000
0.09786544 -11.49990000
0.11184622 -11.49350000
0.12582700 -11.48640000
0.13980778 -11.47860000
0.15378856 -11.47000000
0.16776934 -11.46080000
0.18175011 -11.45100000
0.19573089 -11.44070000
0.20971167 -11.42980000
0.22369245 -11.41840000
0.23767323 -11.40660000
0.25165400 -11.39450000
0.26563478 -11.38190000
0.27961556 -11.36920000
0.29359633 -11.35640000
0.30757712 -11.34340000
0.32155790 -11.33040000
0.33553867 -11.31740000
0.34951945 -11.30450000
0.36350023 -11.29170000
0.37748100 -11.27910000
0.39146179 -11.26680000
0.40544256 -11.25490000
0.41942334 -11.24340000
0.43340412 -11.23240000
0.44738489 -11.22190000
0.46136567 -11.21200000
0.47534646 -11.20280000
0.48932723 -11.19420000
0.50330801 -11.18640000
0.51728879 -11.17940000
0.53126956 -11.17330000
0.54525034 -11.16800000
0.55923111 -11.16370000
0.57321190 -11.16030000
0.58719268 -11.15790000
0.60117345 -11.15640000
0.61515423 -11.15590000
0.61515423 -11.15590000
0.62913501 -11.15640000
0.64311578 -11.15790000
0.65709657 -11.16030000
0.67107735 -11.16370000
0.68505812 -11.16800000
0.69903890 -11.17330000
0.71301967 -11.17940000
0.72700045 -11.18640000
0.74098124 -11.19420000
0.75496201 -11.20280000
0.76894279 -11.21200000
0.78292357 -11.22190000
0.79690434 -11.23240000
0.81088512 -11.24340000
0.82486591 -11.25490000
0.83884668 -11.26680000
0.85282746 -11.27910000
0.86680823 -11.29170000
0.88078901 -11.30450000
0.89476979 -11.31740000
0.90875056 -11.33040000
0.92273135 -11.34340000
0.93671213 -11.35640000
0.95069290 -11.36920000
0.96467368 -11.38190000
0.97865446 -11.39450000
0.99263523 -11.40660000
1.00661602 -11.41840000
1.02059679 -11.42980000
1.03457757 -11.44070000
1.04855835 -11.45100000
1.06253912 -11.46080000
1.07651990 -11.47000000
1.09050069 -11.47860000
1.10448146 -11.48640000
1.11846224 -11.49350000
1.13244302 -11.49990000
1.14642379 -11.50540000
1.16040457 -11.51020000
1.17438534 -11.51410000
1.18836613 -11.51720000
1.20234691 -11.51940000
1.21632768 -11.52070000
1.23030846 -11.52110000
1.23030846 -11.52110000
1.25642007 -11.52240000
1.28253168 -11.52500000
1.30864326 -11.52900000
1.33475487 -11.53450000
1.36086648 -11.54180000
1.38697810 -11.55110000
1.41308968 -11.56270000
1.43920129 -11.57690000
1.46531290 -11.59410000
1.49142451 -11.61470000
1.51753609 -11.63900000
1.54364770 -11.66740000
1.56975931 -11.70040000
1.59587092 -11.73810000
1.62198250 -11.78090000
1.64809411 -11.82890000
1.67420572 -11.88210000
1.70031734 -11.94060000
1.72642892 -12.00420000
1.75254052 -12.07270000
1.77865214 -12.14580000
1.80476375 -12.22310000
1.83087533 -12.30410000
1.85698694 -12.38830000
1.88309855 -12.47510000
1.90921016 -12.56410000
1.93532174 -12.65450000
1.96143335 -12.74580000
1.98754496 -12.83740000
2.01365658 -12.92880000
2.03976815 -13.01920000
2.06587976 -13.10800000
2.09199138 -13.19460000
2.11810299 -13.27830000
2.14421460 -13.35830000
2.17032618 -13.43370000
2.19643779 -13.50360000
2.22254940 -13.56710000
2.24866101 -13.62290000
2.27477259 -13.66990000
2.30088420 -13.70710000
2.32699581 -13.73380000
2.35310742 -13.74950000
2.37921900 -13.75470000
2.37921900 -13.75470000
2.40437748 -13.74970000
2.42953599 -13.73400000
2.45469451 -13.70750000
2.47985302 -13.67050000
2.50501150 -13.62360000
2.53017001 -13.56790000
2.55532852 -13.50460000
2.58048703 -13.43470000
2.60564551 -13.35920000
2.63080402 -13.27910000
2.65596253 -13.19520000
2.68112104 -13.10820000
2.70627955 -13.01870000
2.73143803 -12.92750000
2.75659654 -12.83500000
2.78175506 -12.74190000
2.80691357 -12.64860000
2.83207205 -12.55590000
2.85723056 -12.46410000
2.88238907 -12.37380000
2.90754758 -12.28550000
2.93270606 -12.19980000
2.95786457 -12.11710000
2.98302308 -12.03780000
3.00818159 -11.96240000
3.03334007 -11.89120000
3.05849858 -11.82440000
3.08365710 -11.76230000
3.10881561 -11.70500000
3.13397409 -11.65260000
3.15913260 -11.60500000
3.18429111 -11.56220000
3.20944962 -11.52400000
3.23460810 -11.49020000
3.25976661 -11.46060000
3.28492512 -11.43490000
3.31008363 -11.41300000
3.33524211 -11.39440000
3.36040062 -11.37900000
3.38555913 -11.36660000
3.41071765 -11.35700000
3.43587612 -11.35000000
3.46103464 -11.34550000
3.48619315 -11.34340000
3.48619315 -11.34340000
3.50798106 -11.34510000
3.52976895 -11.34850000
3.55155686 -11.35400000
3.57334477 -11.36140000
3.59513266 -11.37090000
3.61692057 -11.38270000
3.63870846 -11.39690000
3.66049637 -11.41360000
3.68228428 -11.43300000
3.70407217 -11.45520000
3.72586008 -11.48050000
3.74764799 -11.50900000
3.76943588 -11.54090000
3.79122379 -11.57630000
3.81301170 -11.61530000
3.83479960 -11.65800000
3.85658751 -11.70440000
3.87837540 -11.75460000
3.90016331 -11.80860000
3.92195122 -11.86610000
3.94373911 -11.92720000
3.96552702 -11.99160000
3.98731493 -12.05920000
4.00910282 -12.12960000
4.03089073 -12.20250000
4.05267864 -12.27770000
4.07446653 -12.35470000
4.09625444 -12.43310000
4.11804233 -12.51250000
4.13983024 -12.59240000
4.16161815 -12.67210000
4.18340604 -12.75170000
4.20519395 -12.83050000
4.22698186 -12.90710000
4.24876975 -12.98070000
4.27055766 -13.05040000
4.29234557 -13.11540000
4.31413347 -13.17450000
4.33592138 -13.22660000
4.35770927 -13.27060000
4.37949718 -13.30540000
4.40128509 -13.33010000
4.42307298 -13.34380000
4.44486089 -13.34680000

0.00000000 -11.52110000
0.01398078 -11.52070000
0.02796155 -11.51940000
0.04194233 -11.51720000
0.05592312 -11.51410000
0.06990389 -11.51020000
0.08388467 -11.50540000
0.09786544 -11.49990000
0.11184622 -11.49350000
0.12582700 -11.48640000
0.13980778 -11.47850000
0.15378856 -11.47000000
0.16776934 -11.46080000
0.18175011 -11.45100000
0.19573089 -11.44060000
0.20971167 -11.42970000
0.22369245 -11.41840000
0.23767323 -11.40660000
0.25165400 -11.39450000
0.26563478 -11.38190000
0.27961556 -11.36920000
0.29359633 -11.35640000
0.30757712 -11.34340000
0.32155790 -11.33040000
0.33553867 -11.31740000
0.34951945 -11.30450000
0.36350023 -11.29170000
0.37748100 -11.27910000
0.39146179 -11.26680000
0.40544256 -11.25490000
0.41942334 -11.24340000
0.43340412 -11.23230000
0.44738489 -11.22180000
0.46136567 -11.21190000
0.47534646 -11.20280000
0.48932723 -11.19420000
0.50330801 -11.18640000
0.51728879 -11.17940000
0.53126956 -11.17330000
0.54525034 -11.16800000
0.55923111 -11.16370000
0.57321190 -11.16030000
0.58719268 -11.15790000
0.60117345 -11.15640000
0.61515423 -11.15590000
0.61515423 -11.15590000
0.62913501 -11.15640000
0.64311578 -11.15790000
0.65709657 -11.16030000
0.67107735 -11.16370000
0.68505812 -11.16800000
0.69903890 -11.17330000
0.71301967 -11.17940000
0.72700045 -11.18640000
0.74098124 -11.19420000
0.75496201 -11.20280000
0.76894279 -11.21190000
0.78292357 -11.22180000
0.79690434 -11.23230000
0.81088512 -11.24340000
0.82486591 -11.25490000
0.83884668 -11.26680000
0.85282746 -11.27910000
0.86680823 -11.29170000
0.88078901 -11.30450000
0.89476979 -11.31740000
0.90875056 -11.33040000
0.92273135 -11.34340000
0.93671213 -11.35640000
0.95069290 -11.36920000
0.96467368 -11.38190000
0.97865446 -11.39450000
0.99263523 -11.40660000
1.00661602 -11.41840000
1.02059679 -11.42970000
1.03457757 -11.44060000
1.04855835 -11.45100000
1.06253912 -11.46080000
1.07651990 -11.47000000
1.09050069 -11.47850000
1.10448146 -11.48640000
1.11846224 -11.49350000
1.13244302 -11.49990000
1.14642379 -11.50540000
1.16040457 -11.51020000
1.17438534 -11.51410000
1.18836613 -11.51720000
1.20234691 -11.51940000
1.21632768 -11.52070000
1.23030846 -11.52110000
1.23030846 -11.52110000
1.25642007 -11.52120000
1.28253168 -11.52260000
1.30864326 -11.52540000
1.33475487 -11.52970000
1.36086648 -11.53590000
1.38697810 -11.54410000
1.41308968 -11.55470000
1.43920129 -11.56790000
1.46531290 -11.58410000
1.49142451 -11.60370000
1.51753609 -11.62720000
1.54364770 -11.65480000
1.56975931 -11.68700000
1.59587092 -11.72390000
1.62198250 -11.76600000
1.64809411 -11.81320000
1.67420572 -11.86580000
1.70031734 -11.92350000
1.72642892 -11.98640000
1.75254052 -12.05430000
1.77865214 -12.12680000
1.80476375 -12.20340000
1.83087533 -12.28390000
1.85698694 -12.36770000
1.88309855 -12.45420000
1.90921016 -12.54290000
1.93532174 -12.63320000
1.96143335 -12.72450000
1.98754496 -12.81620000
2.01365658 -12.90780000
2.03976815 -12.99860000
2.06587976 -13.08800000
2.09199138 -13.17530000
2.11810299 -13.25980000
2.14421460 -13.34080000
2.17032618 -13.41730000
2.19643779 -13.48850000
2.22254940 -13.55330000
2.24866101 -13.61050000
2.27477259 -13.65880000
2.30088420 -13.69730000
2.32699581 -13.72490000
2.35310742 -13.74140000
2.37921900 -13.74680000
2.37921900 -13.74680000
2.40437748 -13.74160000
2.42953599 -13.72530000
2.45469451 -13.69790000
