#k-distance eigenvalue[eV]
1.76429456 -40.43530475
1.78327871 -40.43540475
1.80226283 -40.43550475
1.82124696 -40.43570475
1.84023108 -40.43580475
1.85921521 -40.43590475
1.87819933 -40.43600475
1.89718346 -40.43620475
1.91616758 -40.43630475
1.93515171 -40.43640475
1.95413586 -40.43650475
1.97311999 -40.43660475
1.99210411 -40.43670475
2.01108824 -40.43680475
2.03007236 -40.43690475
2.04905649 -40.43690475
2.06804061 -40.43700475
2.08702474 -40.43710475
2.10600886 -40.43710475
2.12499301 -40.43710475
2.14397714 -40.43720475
2.16296126 -40.43720475
2.18194539 -40.43720475
2.20092951 -40.43720475
2.20092951 -40.43720475
2.20957322 -40.43720475
2.21821692 -40.43720475
2.22686062 -40.43720475
2.23550433 -40.43720475
2.24414803 -40.43720475
2.25279173 -40.43720475
2.26143544 -40.43720475
2.27007914 -40.43720475
2.27872284 -40.43720475
2.28736655 -40.43720475
2.29601025 -40.43720475
2.30465396 -40.43720475
2.31329766 -40.43720475
2.32194136 -40.43720475
2.33058506 -40.43720475
2.33922877 -40.43720475
2.34787248 -40.43720475
2.35651618 -40.43720475
2.36515988 -40.43720475
2.37380358 -40.43720475
2.38244728 -40.43720475
2.39109100 -40.43720475
2.39973470 -40.43720475
2.40837840 -40.43720475
2.41702210 -40.43720475
2.42566580 -40.43720475
2.43430951 -40.43720475
2.44295322 -40.43720475
2.45159692 -40.43720475
2.46024062 -40.43720475
2.46888432 -40.43720475
2.47752803 -40.43720475
2.48617173 -40.43720475
2.49481544 -40.43720475
2.50345914 -40.43720475
2.51210284 -40.43720475
2.52074654 -40.43720475
2.52939025 -40.43720475
2.53803395 -40.43720475
2.54667766 -40.43720475
2.55532136 -40.43720475
2.56396506 -40.43720475
2.57260877 -40.43720475
2.58125247 -40.43720475
2.58989617 -40.43720475
2.59853988 -40.43720475
2.60718358 -40.43720475
2.61582729 -40.43720475
2.62447099 -40.43720475
2.62447099 -40.43720475
2.64091172 -40.43720475
2.65735246 -40.43720475
2.67379319 -40.43720475
2.69023394 -40.43720475
2.70667468 -40.43710475
2.72311541 -40.43710475
2.73955615 -40.43710475
2.75599688 -40.43700475
2.77243761 -40.43690475
2.78887837 -40.43690475
2.80531910 -40.43680475
2.82175983 -40.43670475
2.83820057 -40.43670475
2.85464130 -40.43660475
2.87108204 -40.43650475
2.88752279 -40.43640475
2.90396352 -40.43630475
2.92040426 -40.43620475
2.93684499 -40.43610475
2.95328573 -40.43600475
2.96972646 -40.43590475
2.98616721 -40.43580475
3.00260795 -40.43570475
3.01904868 -40.43560475
3.03548941 -40.43550475
3.05193015 -40.43530475
3.06837088 -40.43520475
3.08481163 -40.43510475
3.10125237 -40.43500475
3.11769310 -40.43490475
3.13413384 -40.43480475
3.15057457 -40.43470475
3.16701531 -40.43460475
3.18345606 -40.43450475
3.19989679 -40.43440475
3.21633753 -40.43440475
3.23277826 -40.43430475
3.24921900 -40.43420475
3.26565973 -40.43410475
3.28210048 -40.43410475
3.29854122 -40.43400475
3.31498195 -40.43400475
3.33142268 -40.43390475
