#k-distance eigenvalue[eV]
2.52728595 -37.34725863
2.53703377 -37.34725863
2.54678158 -37.34715863
2.55652940 -37.34725863
2.56627722 -37.34725863
2.57602503 -37.34725863
2.58577285 -37.34725863
2.59552067 -37.34725863
2.60526848 -37.34725863
2.61501630 -37.34725863
2.62476411 -37.34725863
2.63451193 -37.34725863
2.64425975 -37.34725863
2.65400756 -37.34725863
2.66375538 -37.34725863
2.66375538 -37.34725863
2.68234658 -37.34725863
2.70093776 -37.34715863
2.71952896 -37.34715863
2.73812015 -37.34705863
2.75671133 -37.34695863
2.77530253 -37.34695863
2.79389371 -37.34685863
2.81248491 -37.34675863
2.83107611 -37.34655863
2.84966729 -37.34645863
2.86825848 -37.34635863
2.88684968 -37.34615863
2.90544086 -37.34595863
2.92403206 -37.34575863
2.94262326 -37.34555863
2.96121444 -37.34535863
2.97980563 -37.34515863
2.99839681 -37.34495863
3.01698801 -37.34475863
3.03557921 -37.34455863
3.05417039 -37.34435863
3.07276159 -37.34405863
3.09135278 -37.34385863
3.10994396 -37.34365863
3.12853516 -37.34335863
3.14712636 -37.34315863
3.16571754 -37.34295863
3.18430874 -37.34275863
3.20289992 -37.34255863
3.22149111 -37.34235863
3.24008231 -37.34215863
3.25867349 -37.34195863
3.27726469 -37.34185863
3.29585589 -37.34165863
3.31444707 -37.34155863
3.33303826 -37.34145863
3.35162946 -37.34125863
3.37022064 -37.34115863
3.38881184 -37.34105863
3.40740302 -37.34105863
3.42599422 -37.34095863
3.44458541 -37.34095863
3.46317659 -37.34095863
3.48176779 -37.34095863
3.48176779 -37.34095863
3.49250142 -37.34095863
3.50323506 -37.34095863
3.51396867 -37.34095863
3.52470231 -37.34085863
3.53543594 -37.34085863
3.54616957 -37.34085863
3.55690319 -37.34085863
3.56763682 -37.34085863
3.57837046 -37.34085863
3.58910409 -37.34085863
3.59983771 -37.34075863
3.61057134 -37.34075863
3.62130497 -37.34075863
3.63203860 -37.34075863
3.64277222 -37.34075863
3.65350586 -37.34065863
3.66423949 -37.34065863
3.67497312 -37.34065863
3.68570674 -37.34065863
3.69644037 -37.34065863
3.70717400 -37.34055863
3.71790764 -37.34055863
3.72864126 -37.34055863
3.73937489 -37.34045863
3.75010852 -37.34045863
3.76084215 -37.34045863
3.77157577 -37.34045863
3.78230940 -37.34035863
3.79304304 -37.34035863
3.80377667 -37.34035863
3.81451029 -37.34035863
3.82524392 -37.34025863
