#k-distance eigenvalue[eV]
3.24785738 -40.43225726
3.26616652 -40.43215726
3.28447568 -40.43205726
3.30278485 -40.43205726
3.32109399 -40.43195726
3.33940316 -40.43195726
3.35771230 -40.43185726
3.37602147 -40.43185726
3.39433063 -40.43185726
3.41263978 -40.43185726
3.43094894 -40.43185726
3.43094894 -40.43185726
3.44151948 -40.43185726
3.45209001 -40.43185726
3.46266054 -40.43185726
3.47323107 -40.43185726
3.48380161 -40.43175726
3.49437214 -40.43175726
3.50494267 -40.43175726
3.51551320 -40.43175726
3.52608374 -40.43175726
3.53665428 -40.43175726
3.54722480 -40.43175726
3.55779533 -40.43175726
3.56836587 -40.43175726
3.57893641 -40.43175726
3.58950693 -40.43175726
3.60007746 -40.43165726
3.61064800 -40.43165726
3.62121854 -40.43165726
3.63178906 -40.43165726
3.64235960 -40.43165726
3.65293013 -40.43165726
3.66350067 -40.43165726
3.67407119 -40.43155726
3.68464173 -40.43155726
3.69521226 -40.43155726
3.70578280 -40.43155726
3.71635332 -40.43155726
3.72692386 -40.43155726
3.73749439 -40.43155726
3.74806493 -40.43145726
3.75863545 -40.43145726
3.76920599 -40.43145726
3.77977653 -40.43145726
3.79034706 -40.43145726
3.80091760 -40.43145726
3.81148812 -40.43145726
3.82205866 -40.43145726
3.83262919 -40.43145726
3.84319973 -40.43135726
3.85377025 -40.43135726
3.86434079 -40.43135726
3.87491132 -40.43135726
3.88548186 -40.43135726
3.89605238 -40.43135726
3.89605238 -40.43135726
3.91719412 -40.43135726
3.93833588 -40.43135726
3.95947765 -40.43145726
3.98061941 -40.43145726
4.00176115 -40.43145726
4.02290292 -40.43155726
4.04404468 -40.43155726
4.06518644 -40.43165726
4.08632818 -40.43165726
4.10746995 -40.43175726
4.12861171 -40.43185726
4.14975348 -40.43185726
4.17089524 -40.43195726
4.19203698 -40.43205726
4.21317874 -40.43215726
4.23432051 -40.43235726
4.25546227 -40.43245726
4.27660401 -40.43255726
4.29774577 -40.43265726
4.31888754 -40.43285726
4.34002930 -40.43295726
4.36117104 -40.43315726
4.38231280 -40.43325726
4.40345457 -40.43335726
4.42459633 -40.43355726
4.44573807 -40.43365726
4.46687983 -40.43385726
4.48802160 -40.43395726
4.50916336 -40.43405726
4.53030510 -40.43425726
4.55144687 -40.43435726
4.57258863 -40.43445726
